time,v2i static,v2i dynamic,cctv static,cctv dynamic
54947,0.0,1544.8665999999994,0.0,1401.28
54948,0.0,1532.070599999999,0.0,1401.28
54949,0.0,1520.303199999999,0.0,1401.28
54950,0.0,1494.2583999999993,0.0,1401.28
54951,0.0,1494.2583999999993,0.0,1401.28
54952,0.0,1497.3441999999993,0.0,1401.28
54953,0.0,1475.8665999999994,0.0,1401.28
54954,0.0,1473.8093999999992,0.0,1401.28
54955,0.0,1489.1153999999992,0.0,1401.28
54956,0.0,1508.5357999999992,0.0,1401.28
54957,0.0,1500.882799999999,0.0,1401.28
54958,0.0,1499.854199999999,0.0,1401.28
54959,0.0,1531.0419999999992,0.0,1401.28
54960,0.0,1530.0133999999991,0.0,1401.28
54961,0.0,1520.3031999999994,0.0,1401.28
54962,0.0,1533.0991999999994,0.0,1401.28
54963,0.0,1510.5929999999996,0.0,1401.28
54964,0.0,1523.3889999999997,0.0,1401.28
54965,0.0,1531.0419999999997,0.0,1401.28
54966,0.0,1532.0705999999998,0.0,1401.28
54967,0.0,1511.6216,0.0,1401.28
54968,0.0,1512.6501999999996,0.0,1401.28
54969,0.0,1512.6501999999996,0.0,1401.28
54970,0.0,1511.6215999999995,0.0,1401.28
54971,0.0,1507.5071999999996,0.0,1401.28
54972,0.0,1516.1887999999994,0.0,1401.28
54973,0.0,1516.1887999999994,0.0,1401.28
54974,0.0,1507.5071999999993,0.0,1401.28
54975,0.0,1517.2173999999993,0.0,1401.28
54976,0.0,1528.9847999999993,0.0,1401.28
54977,0.0,1528.984799999999,0.0,1401.28
54978,0.0,1533.0991999999992,0.0,1401.28
54979,0.0,1542.8093999999992,0.0,1401.28
54980,0.0,1536.184999999999,0.0,1401.28
54981,0.0,1545.895199999999,0.0,1401.28
54982,0.0,1559.7197999999994,0.0,1401.28
54983,0.0,1567.3727999999994,0.0,1401.28
54984,0.0,1567.3727999999994,0.0,1401.28
54985,0.0,1578.1115999999995,0.0,1401.28
54986,0.0,1570.4585999999997,0.0,1401.28
54987,0.0,1582.2259999999994,0.0,1401.28
54988,0.0,1560.7483999999995,0.0,1401.28
54989,0.0,1560.7483999999995,0.0,1401.28
54990,0.0,1559.7197999999992,0.0,1401.28
54991,0.0,1538.2421999999992,0.0,1401.28
54992,0.0,1538.2421999999992,0.0,1401.28
54993,0.0,1574.5729999999992,0.0,1401.28
54994,0.0,1526.021999999999,0.0,1401.28
54995,0.0,1527.0505999999991,0.0,1401.28
54996,0.0,1538.817999999999,0.0,1401.28
54997,0.0,1550.585399999999,0.0,1401.28
54998,0.0,1580.744599999999,0.0,1401.28
54999,0.0,1601.193599999999,0.0,1401.28
55000,0.0,1590.454799999999,0.0,1401.28
55001,0.0,1603.2507999999991,0.0,1401.28
55002,0.0,1603.2507999999991,0.0,1401.28
55003,0.0,1583.8303999999991,0.0,1401.28
55004,0.0,1593.5405999999991,0.0,1401.28
55005,0.0,1593.5405999999991,0.0,1401.28
55006,0.0,1589.4261999999992,0.0,1401.2799999999997
55007,0.0,1597.079199999999,0.0,1401.2799999999997
55008,0.0,1598.107799999999,0.0,1401.2799999999997
55009,0.0,1591.483399999999,0.0,1401.2799999999997
55010,0.0,1579.715999999999,0.0,1401.2799999999997
55011,0.0,1558.238399999999,0.0,1401.28
55012,0.0,1536.760799999999,0.0,1401.28
55013,0.0,1519.397599999999,0.0,1401.28
55014,0.0,1521.454799999999,0.0,1401.28
55015,0.0,1521.454799999999,0.0,1401.28
55016,0.0,1511.7445999999993,0.0,1401.28
55017,0.0,1523.5119999999993,0.0,1401.28
55018,0.0,1534.2507999999993,0.0,1401.28
55019,0.0,1524.5405999999994,0.0,1401.28
55020,0.0,1525.5691999999995,0.0,1401.28
55021,0.0,1504.0915999999995,0.0,1401.28
55022,0.0,1486.7283999999995,0.0,1401.28
55023,0.0,1475.9895999999997,0.0,1401.28
55024,0.0,1465.2507999999998,0.0,1401.28
55025,0.0,1474.9609999999998,0.0,1401.28
55026,0.0,1466.2793999999997,0.0,1401.28
55027,0.0,1464.2221999999997,0.0,1401.2799999999997
55028,0.0,1474.9609999999998,0.0,1401.2799999999997
55029,0.0,1486.7284,0.0,1401.28
55030,0.0,1473.9323999999997,0.0,1401.28
55031,0.0,1457.5977999999996,0.0,1401.28
55032,0.0,1469.3651999999995,0.0,1401.28
55033,0.0,1450.9733999999994,0.0,1401.2799999999997
55034,0.0,1458.6263999999994,0.0,1401.2799999999997
55035,0.0,1474.5081999999995,0.0,1401.2799999999997
55036,0.0,1482.1611999999996,0.0,1401.2799999999997
55037,0.0,1482.1611999999996,0.0,1401.2799999999997
55038,0.0,1506.7245999999996,0.0,1401.2799999999997
55039,0.0,1517.4633999999994,0.0,1401.2799999999997
55040,0.0,1517.4633999999994,0.0,1401.2799999999997
55041,0.0,1535.8551999999993,0.0,1401.28
55042,0.0,1535.8551999999993,0.0,1401.28
55043,0.0,1542.4795999999992,0.0,1401.28
55044,0.0,1549.6797999999994,0.0,1401.28
55045,0.0,1548.6511999999996,0.0,1401.28
55046,0.0,1544.5367999999994,0.0,1401.28
55047,0.0,1544.5367999999994,0.0,1401.28
55048,0.0,1532.7693999999995,0.0,1401.28
55049,0.0,1543.5081999999995,0.0,1401.28
55050,0.0,1546.5939999999994,0.0,1401.28
55051,0.0,1566.0143999999996,0.0,1401.28
55052,0.0,1554.2469999999994,0.0,1401.28
55053,0.0,1561.8999999999994,0.0,1401.28
55054,0.0,1574.6959999999995,0.0,1401.28
55055,0.0,1585.4347999999995,0.0,1401.28
55056,0.0,1564.9857999999992,0.0,1401.28
55057,0.0,1555.2755999999993,0.0,1401.28
55058,0.0,1562.9285999999993,0.0,1401.28
55059,0.0,1552.1897999999994,0.0,1401.28
55060,0.0,1527.6263999999996,0.0,1401.28
55061,0.0,1537.3365999999996,0.0,1401.28
55062,0.0,1536.3079999999995,0.0,1401.28
55063,0.0,1535.2793999999994,0.0,1401.28
55064,0.0,1543.9609999999993,0.0,1401.28
55065,0.0,1551.6139999999994,0.0,1401.28
55066,0.0,1551.6139999999994,0.0,1401.28
55067,0.0,1540.8751999999993,0.0,1401.28
55068,0.0,1549.5567999999992,0.0,1401.28
55069,0.0,1549.5567999999992,0.0,1401.28
55070,0.0,1559.2669999999991,0.0,1401.28
55071,0.0,1580.744599999999,0.0,1401.2799999999997
55072,0.0,1577.6587999999992,0.0,1401.2799999999997
55073,0.0,1537.789399999999,0.0,1401.2799999999997
55074,0.0,1541.3279999999986,0.0,1401.28
55075,0.0,1559.7197999999985,0.0,1401.28
55076,0.0,1552.0667999999985,0.0,1401.28
55077,0.0,1552.0667999999985,0.0,1401.28
55078,0.0,1563.8341999999984,0.0,1401.28
55079,0.0,1555.1525999999985,0.0,1401.28
55080,0.0,1566.9199999999985,0.0,1401.28
55081,0.0,1566.9199999999985,0.0,1401.28
55082,0.0,1561.3241999999984,0.0,1401.2799999999997
55083,0.0,1560.2955999999986,0.0,1401.2799999999997
55084,0.0,1560.2955999999986,0.0,1401.2799999999997
55085,0.0,1567.9485999999986,0.0,1401.2799999999997
55086,0.0,1598.1077999999986,0.0,1401.28
55087,0.0,1576.6301999999985,0.0,1401.28
55088,0.0,1578.6873999999984,0.0,1401.28
55089,0.0,1600.1649999999986,0.0,1401.28
55090,0.0,1631.3527999999988,0.0,1401.28
55091,0.0,1628.2669999999987,0.0,1401.28
55092,0.0,1630.3241999999989,0.0,1401.28
55093,0.0,1640.0343999999986,0.0,1401.28
55094,0.0,1631.3527999999985,0.0,1401.28
55095,0.0,1620.6139999999984,0.0,1401.28
55096,0.0,1619.5853999999983,0.0,1401.2799999999997
55097,0.0,1622.6711999999984,0.0,1401.2799999999997
55098,0.0,1622.6711999999984,0.0,1401.2799999999997
55099,0.0,1600.1649999999986,0.0,1401.28
55100,0.0,1605.7607999999984,0.0,1401.28
55101,0.0,1618.5567999999985,0.0,1401.2799999999997
55102,0.0,1609.8751999999988,0.0,1401.2799999999997
55103,0.0,1599.1363999999987,0.0,1401.2799999999997
55104,0.0,1600.1649999999988,0.0,1401.2799999999997
55105,0.0,1585.3117999999988,0.0,1401.2799999999997
55106,0.0,1597.0791999999988,0.0,1401.2799999999997
55107,0.0,1605.7607999999987,0.0,1401.2799999999997
55108,0.0,1613.4137999999987,0.0,1401.2799999999997
55109,0.0,1627.2383999999986,0.0,1401.28
55110,0.0,1626.2097999999985,0.0,1401.28
55111,0.0,1635.9199999999985,0.0,1401.28
55112,0.0,1635.9199999999985,0.0,1401.28
55113,0.0,1646.6587999999988,0.0,1401.28
55114,0.0,1646.658799999999,0.0,1401.28
55115,0.0,1646.658799999999,0.0,1401.28
55116,0.0,1626.209799999999,0.0,1401.2799999999997
55117,0.0,1626.209799999999,0.0,1401.2799999999997
55118,0.0,1618.556799999999,0.0,1401.2799999999997
55119,0.0,1599.136399999999,0.0,1401.2799999999997
55120,0.0,1606.789399999999,0.0,1401.28
55121,0.0,1614.442399999999,0.0,1401.28
55122,0.0,1614.442399999999,0.0,1401.28
55123,0.0,1634.8913999999988,0.0,1401.28
55124,0.0,1655.340399999999,0.0,1401.28
55125,0.0,1679.903799999999,0.0,1401.28
55126,0.0,1688.5853999999988,0.0,1401.28
55127,0.0,1688.5853999999988,0.0,1401.28
55128,0.0,1709.0343999999989,0.0,1401.28
55129,0.0,1709.0343999999989,0.0,1401.28
55130,0.0,1698.2955999999988,0.0,1401.28
55131,0.0,1700.352799999999,0.0,1401.28
55132,0.0,1690.642599999999,0.0,1401.28
55133,0.0,1690.642599999999,0.0,1401.28
55134,0.0,1682.9895999999992,0.0,1401.28
55135,0.0,1673.2793999999994,0.0,1401.28
55136,0.0,1666.6549999999995,0.0,1401.28
55137,0.0,1666.6549999999995,0.0,1401.28
55138,0.0,1687.1039999999996,0.0,1401.28
55139,0.0,1676.3651999999995,0.0,1401.28
55140,0.0,1697.8427999999994,0.0,1401.28
55141,0.0,1700.9285999999995,0.0,1401.28
55142,0.0,1700.9285999999995,0.0,1401.28
55143,0.0,1700.9285999999995,0.0,1401.28
55144,0.0,1717.2631999999994,0.0,1401.28
55145,0.0,1739.7693999999995,0.0,1401.28
55146,0.0,1749.4795999999994,0.0,1401.28
55147,0.0,1722.4061999999997,0.0,1401.28
55148,0.0,1721.3775999999998,0.0,1401.28
55149,0.0,1723.8876,0.0,1401.28
55150,0.0,1725.9448,0.0,1401.28
55151,0.0,1726.9734,0.0,1401.28
55152,0.0,1726.9734,0.0,1401.28
55153,0.0,1719.3204,0.0,1401.28
55154,0.0,1732.1163999999999,0.0,1401.28
55155,0.0,1739.7694,0.0,1401.28
55156,0.0,1740.7979999999998,0.0,1401.28
55157,0.0,1731.0877999999998,0.0,1401.28
55158,0.0,1740.7979999999995,0.0,1401.28
55159,0.0,1759.1897999999994,0.0,1401.28
55160,0.0,1735.6549999999993,0.0,1401.28
55161,0.0,1754.0467999999996,0.0,1401.28
55162,0.0,1754.0467999999996,0.0,1401.28
55163,0.0,1754.0467999999996,0.0,1401.28
55164,0.0,1725.9447999999995,0.0,1401.28
55165,0.0,1718.2917999999995,0.0,1401.2799999999997
55166,0.0,1709.6101999999994,0.0,1401.2799999999997
55167,0.0,1698.8713999999995,0.0,1401.2799999999997
55168,0.0,1689.1611999999993,0.0,1401.2799999999997
55169,0.0,1681.5081999999993,0.0,1401.2799999999997
55170,0.0,1680.4795999999992,0.0,1401.28
55171,0.0,1664.144999999999,0.0,1401.28
55172,0.0,1664.144999999999,0.0,1401.28
55173,0.0,1698.4185999999993,0.0,1401.28
55174,0.0,1700.4757999999993,0.0,1401.28
55175,0.0,1698.4185999999993,0.0,1401.28
55176,0.0,1699.4471999999992,0.0,1401.28
55177,0.0,1673.4023999999995,0.0,1401.28
55178,0.0,1673.4023999999995,0.0,1401.28
55179,0.0,1678.9981999999995,0.0,1401.28
55180,0.0,1696.3613999999995,0.0,1401.28
55181,0.0,1722.4061999999992,0.0,1401.28
55182,0.0,1725.4919999999993,0.0,1401.28
55183,0.0,1709.1573999999991,0.0,1401.2799999999997
55184,0.0,1706.0715999999989,0.0,1401.2799999999997
55185,0.0,1730.6349999999989,0.0,1401.2799999999997
55186,0.0,1710.1859999999986,0.0,1401.2799999999997
55187,0.0,1720.9247999999986,0.0,1401.2799999999997
55188,0.0,1739.3165999999985,0.0,1401.2799999999997
55189,0.0,1706.0715999999989,0.0,1401.2799999999997
55190,0.0,1696.3613999999989,0.0,1401.2799999999997
55191,0.0,1696.3613999999989,0.0,1401.2799999999997
55192,0.0,1692.2469999999987,0.0,1401.28
55193,0.0,1711.6673999999987,0.0,1401.28
55194,0.0,1692.246999999999,0.0,1401.28
55195,0.0,1692.246999999999,0.0,1401.28
55196,0.0,1693.2755999999988,0.0,1401.28
55197,0.0,1693.2755999999988,0.0,1401.28
55198,0.0,1682.5367999999987,0.0,1401.28
55199,0.0,1671.7979999999986,0.0,1401.28
55200,0.0,1662.0877999999987,0.0,1401.28
55201,0.0,1669.7407999999987,0.0,1401.28
55202,0.0,1681.5081999999986,0.0,1401.28
55203,0.0,1669.7407999999987,0.0,1401.2799999999997
55204,0.0,1656.9447999999986,0.0,1401.2799999999997
55205,0.0,1645.1773999999987,0.0,1401.2799999999997
55206,0.0,1656.9447999999984,0.0,1401.2799999999997
55207,0.0,1686.0753999999984,0.0,1401.2799999999997
55208,0.0,1675.3365999999985,0.0,1401.28
55209,0.0,1649.7445999999986,0.0,1401.28
55210,0.0,1636.9485999999986,0.0,1401.28
55211,0.0,1635.9199999999985,0.0,1401.28
55212,0.0,1635.9199999999985,0.0,1401.28
55213,0.0,1626.2097999999985,0.0,1401.28
55214,0.0,1604.7321999999983,0.0,1401.28
55215,0.0,1600.6177999999982,0.0,1401.28
55216,0.0,1608.2707999999982,0.0,1401.28
55217,0.0,1595.4747999999981,0.0,1401.28
55218,0.0,1595.4747999999981,0.0,1401.28
55219,0.0,1587.8217999999983,0.0,1401.28
55220,0.0,1587.8217999999983,0.0,1401.28
55221,0.0,1580.1687999999983,0.0,1401.28
55222,0.0,1580.1687999999983,0.0,1401.28
55223,0.0,1599.5891999999983,0.0,1401.28
55224,0.0,1602.6749999999984,0.0,1401.2799999999997
55225,0.0,1582.8017999999984,0.0,1401.2799999999997
55226,0.0,1601.1935999999985,0.0,1401.2799999999997
55227,0.0,1599.1363999999983,0.0,1401.28
55228,0.0,1599.1363999999983,0.0,1401.28
55229,0.0,1593.9933999999985,0.0,1401.28
55230,0.0,1598.1077999999984,0.0,1401.28
55231,0.0,1571.0343999999986,0.0,1401.28
55232,0.0,1571.0343999999984,0.0,1401.28
55233,0.0,1559.2669999999985,0.0,1401.28
55234,0.0,1561.3241999999984,0.0,1401.28
55235,0.0,1562.3527999999985,0.0,1401.2799999999997
55236,0.0,1542.9323999999988,0.0,1401.2799999999997
55237,0.0,1530.1363999999987,0.0,1401.2799999999997
55238,0.0,1539.8465999999987,0.0,1401.2799999999997
55239,0.0,1537.7893999999983,0.0,1401.2799999999997
55240,0.0,1564.8627999999985,0.0,1401.2799999999997
55241,0.0,1538.242199999999,0.0,1401.28
55242,0.0,1538.242199999999,0.0,1401.28
55243,0.0,1535.156399999999,0.0,1401.28
55244,0.0,1563.258399999999,0.0,1401.28
55245,0.0,1581.6501999999987,0.0,1401.2799999999997
55246,0.0,1578.5643999999988,0.0,1401.28
55247,0.0,1612.262199999999,0.0,1401.28
55248,0.0,1600.494799999999,0.0,1401.28
55249,0.0,1613.2907999999993,0.0,1401.28
55250,0.0,1594.323199999999,0.0,1401.28
55251,0.0,1591.2373999999988,0.0,1401.28
55252,0.0,1603.0047999999988,0.0,1401.28
55253,0.0,1584.612999999999,0.0,1401.28
55254,0.0,1572.8455999999987,0.0,1401.28
55255,0.0,1565.1925999999987,0.0,1401.28
55256,0.0,1555.4823999999987,0.0,1401.28
55257,0.0,1582.5557999999985,0.0,1401.28
55258,0.0,1594.3231999999987,0.0,1401.28
55259,0.0,1594.3231999999987,0.0,1401.28
55260,0.0,1584.6129999999985,0.0,1401.28
55261,0.0,1603.0047999999986,0.0,1401.28
55262,0.0,1614.7721999999987,0.0,1401.28
55263,0.0,1615.8007999999988,0.0,1401.28
55264,0.0,1615.8007999999988,0.0,1401.28
55265,0.0,1606.0905999999989,0.0,1401.28
55266,0.0,1606.0905999999989,0.0,1401.28
55267,0.0,1596.3803999999989,0.0,1401.28
55268,0.0,1558.568199999999,0.0,1401.28
55269,0.0,1546.8007999999993,0.0,1401.28
55270,0.0,1556.5109999999993,0.0,1401.28
55271,0.0,1528.4089999999994,0.0,1401.2799999999997
55272,0.0,1511.0457999999994,0.0,1401.2799999999997
55273,0.0,1511.0457999999994,0.0,1401.2799999999997
55274,0.0,1495.7397999999994,0.0,1401.28
55275,0.0,1487.0581999999993,0.0,1401.28
55276,0.0,1511.0457999999992,0.0,1401.28
55277,0.0,1549.8865999999991,0.0,1401.28
55278,0.0,1549.886599999999,0.0,1401.28
55279,0.0,1549.886599999999,0.0,1401.28
55280,0.0,1547.829399999999,0.0,1401.28
55281,0.0,1559.5967999999987,0.0,1401.2799999999997
55282,0.0,1538.119199999999,0.0,1401.28
55283,0.0,1528.408999999999,0.0,1401.28
55284,0.0,1511.045799999999,0.0,1401.28
55285,0.0,1511.045799999999,0.0,1401.28
55286,0.0,1491.625399999999,0.0,1401.28
55287,0.0,1511.045799999999,0.0,1401.28
55288,0.0,1521.784599999999,0.0,1401.28
55289,0.0,1521.784599999999,0.0,1401.28
55290,0.0,1503.3927999999992,0.0,1401.28
55291,0.0,1519.727399999999,0.0,1401.28
55292,0.0,1514.584399999999,0.0,1401.28
55293,0.0,1515.612999999999,0.0,1401.28
55294,0.0,1513.555799999999,0.0,1401.28
55295,0.0,1526.804599999999,0.0,1401.28
55296,0.0,1517.094399999999,0.0,1401.28
55297,0.0,1517.094399999999,0.0,1401.28
55298,0.0,1536.514799999999,0.0,1401.28
55299,0.0,1536.514799999999,0.0,1401.28
55300,0.0,1527.8331999999991,0.0,1401.28
55301,0.0,1527.8331999999994,0.0,1401.28
55302,0.0,1527.8331999999994,0.0,1401.28
55303,0.0,1536.5147999999992,0.0,1401.28
55304,0.0,1544.743599999999,0.0,1401.28
55305,0.0,1532.9761999999994,0.0,1401.28
55306,0.0,1541.6577999999995,0.0,1401.28
55307,0.0,1531.9475999999993,0.0,1401.28
55308,0.0,1502.8169999999993,0.0,1401.28
55309,0.0,1529.890399999999,0.0,1401.28
55310,0.0,1545.7721999999992,0.0,1401.28
55311,0.0,1545.7721999999992,0.0,1401.28
55312,0.0,1557.5395999999992,0.0,1401.28
55313,0.0,1545.3193999999992,0.0,1401.28
55314,0.0,1534.580599999999,0.0,1401.28
55315,0.0,1513.1029999999992,0.0,1401.28
55316,0.0,1524.870399999999,0.0,1401.28
55317,0.0,1535.609199999999,0.0,1401.28
55318,0.0,1547.376599999999,0.0,1401.2799999999997
55319,0.0,1521.3317999999988,0.0,1401.2799999999997
55320,0.0,1521.3317999999988,0.0,1401.2799999999997
55321,0.0,1495.286999999999,0.0,1401.2799999999997
55322,0.0,1492.2011999999986,0.0,1401.2799999999997
55323,0.0,1483.5195999999987,0.0,1401.2799999999997
55324,0.0,1483.5195999999987,0.0,1401.2799999999997
55325,0.0,1491.1725999999987,0.0,1401.2799999999997
55326,0.0,1491.1725999999987,0.0,1401.2799999999997
55327,0.0,1510.5929999999987,0.0,1401.2799999999997
55328,0.0,1499.8541999999989,0.0,1401.28
55329,0.0,1489.1153999999988,0.0,1401.28
55330,0.0,1480.4337999999989,0.0,1401.28
55331,0.0,1472.7807999999989,0.0,1401.28
55332,0.0,1472.7807999999989,0.0,1401.28
55333,0.0,1474.837999999999,0.0,1401.28
55334,0.0,1510.1401999999991,0.0,1401.28
55335,0.0,1493.8055999999992,0.0,1401.28
55336,0.0,1493.8055999999992,0.0,1401.28
55337,0.0,1476.4423999999992,0.0,1401.28
55338,0.0,1490.2669999999991,0.0,1401.28
55339,0.0,1479.528199999999,0.0,1401.28
55340,0.0,1475.4137999999991,0.0,1401.28
55341,0.0,1486.1525999999992,0.0,1401.2799999999997
55342,0.0,1504.544399999999,0.0,1401.28
55343,0.0,1485.1239999999993,0.0,1401.28
55344,0.0,1511.1687999999992,0.0,1401.28
55345,0.0,1520.8789999999992,0.0,1401.2799999999997
55346,0.0,1511.168799999999,0.0,1401.2799999999997
55347,0.0,1516.764599999999,0.0,1401.28
55348,0.0,1506.025799999999,0.0,1401.28
55349,0.0,1506.025799999999,0.0,1401.28
55350,0.0,1506.025799999999,0.0,1401.28
55351,0.0,1493.2297999999992,0.0,1401.28
55352,0.0,1483.5195999999992,0.0,1401.28
55353,0.0,1494.2583999999993,0.0,1401.28
55354,0.0,1476.8951999999992,0.0,1401.28
55355,0.0,1486.6053999999992,0.0,1401.28
55356,0.0,1496.3155999999992,0.0,1401.28
55357,0.0,1506.0257999999992,0.0,1401.28
55358,0.0,1506.0257999999992,0.0,1401.28
55359,0.0,1490.7197999999992,0.0,1401.28
55360,0.0,1496.891399999999,0.0,1401.28
55361,0.0,1474.3851999999993,0.0,1401.28
55362,0.0,1496.8913999999993,0.0,1401.2799999999997
55363,0.0,1482.6139999999994,0.0,1401.2799999999997
55364,0.0,1482.6139999999994,0.0,1401.2799999999997
55365,0.0,1498.9485999999993,0.0,1401.2799999999997
55366,0.0,1498.9485999999993,0.0,1401.2799999999997
55367,0.0,1509.6873999999993,0.0,1401.28
55368,0.0,1517.3403999999994,0.0,1401.28
55369,0.0,1551.6139999999994,0.0,1401.28
55370,0.0,1556.7569999999994,0.0,1401.28
55371,0.0,1556.7569999999994,0.0,1401.28
55372,0.0,1555.7283999999995,0.0,1401.28
55373,0.0,1546.0181999999993,0.0,1401.28
55374,0.0,1555.7283999999993,0.0,1401.28
55375,0.0,1563.3813999999993,0.0,1401.28
55376,0.0,1527.0505999999996,0.0,1401.28
55377,0.0,1527.0505999999996,0.0,1401.28
55378,0.0,1527.0505999999996,0.0,1401.28
55379,0.0,1537.7893999999997,0.0,1401.28
55380,0.0,1554.1239999999996,0.0,1401.28
55381,0.0,1539.2707999999996,0.0,1401.28
55382,0.0,1531.6177999999998,0.0,1401.28
55383,0.0,1531.6177999999998,0.0,1401.28
55384,0.0,1539.2707999999998,0.0,1401.28
55385,0.0,1556.6339999999996,0.0,1401.28
55386,0.0,1546.9237999999996,0.0,1401.28
55387,0.0,1550.0095999999996,0.0,1401.28
55388,0.0,1530.5891999999997,0.0,1401.28
55389,0.0,1517.7931999999996,0.0,1401.28
55390,0.0,1520.8789999999995,0.0,1401.28
55391,0.0,1498.3727999999996,0.0,1401.28
55392,0.0,1498.3727999999996,0.0,1401.28
55393,0.0,1487.6339999999993,0.0,1401.28
55394,0.0,1493.2297999999994,0.0,1401.28
55395,0.0,1501.9113999999993,0.0,1401.28
55396,0.0,1506.0257999999994,0.0,1401.28
55397,0.0,1513.6787999999995,0.0,1401.28
55398,0.0,1520.3031999999994,0.0,1401.28
55399,0.0,1532.0705999999993,0.0,1401.28
55400,0.0,1532.0705999999993,0.0,1401.28
55401,0.0,1532.0705999999993,0.0,1401.28
55402,0.0,1530.0133999999991,0.0,1401.28
55403,0.0,1508.5357999999994,0.0,1401.28
55404,0.0,1519.2745999999995,0.0,1401.28
55405,0.0,1504.9971999999996,0.0,1401.28
55406,0.0,1496.3155999999994,0.0,1401.28
55407,0.0,1487.6339999999993,0.0,1401.28
55408,0.0,1478.9523999999994,0.0,1401.28
55409,0.0,1469.2421999999992,0.0,1401.28
55410,0.0,1469.2421999999992,0.0,1401.28
55411,0.0,1458.5033999999994,0.0,1401.28
55412,0.0,1469.2421999999995,0.0,1401.28
55413,0.0,1488.6625999999994,0.0,1401.28
55414,0.0,1477.9237999999993,0.0,1401.28
55415,0.0,1479.9809999999993,0.0,1401.28
55416,0.0,1479.9809999999993,0.0,1401.28
55417,0.0,1484.0953999999995,0.0,1401.28
55418,0.0,1484.0953999999995,0.0,1401.28
55419,0.0,1485.1239999999991,0.0,1401.2799999999997
55420,0.0,1484.095399999999,0.0,1401.2799999999997
55421,0.0,1509.6873999999991,0.0,1401.28
55422,0.0,1506.601599999999,0.0,1401.28
55423,0.0,1505.5729999999992,0.0,1401.28
55424,0.0,1503.5157999999992,0.0,1401.28
55425,0.0,1473.3565999999994,0.0,1401.28
55426,0.0,1484.0953999999995,0.0,1401.28
55427,0.0,1481.0095999999996,0.0,1401.28
55428,0.0,1515.7359999999994,0.0,1401.28
55429,0.0,1532.0705999999993,0.0,1401.28
55430,0.0,1522.3603999999993,0.0,1401.28
55431,0.0,1522.3603999999993,0.0,1401.28
55432,0.0,1515.7359999999992,0.0,1401.28
55433,0.0,1515.7359999999992,0.0,1401.28
55434,0.0,1490.7197999999994,0.0,1401.28
55435,0.0,1490.7197999999994,0.0,1401.28
55436,0.0,1488.6625999999994,0.0,1401.28
55437,0.0,1459.5319999999997,0.0,1401.28
55438,0.0,1443.1973999999998,0.0,1401.28
55439,0.0,1450.8503999999998,0.0,1401.28
55440,0.0,1440.1115999999997,0.0,1401.28
55441,0.0,1431.4299999999998,0.0,1401.2799999999997
55442,0.0,1433.4871999999998,0.0,1401.2799999999997
55443,0.0,1433.4871999999998,0.0,1401.2799999999997
55444,0.0,1443.1973999999998,0.0,1401.2799999999997
55445,0.0,1438.6302,0.0,1401.2799999999997
55446,0.0,1448.3404,0.0,1401.2799999999997
55447,0.0,1457.022,0.0,1401.2799999999997
55448,0.0,1425.8341999999998,0.0,1401.2799999999997
55449,0.0,1436.573,0.0,1401.2799999999997
55450,0.0,1445.2546,0.0,1401.2799999999997
55451,0.0,1459.0791999999997,0.0,1401.2799999999997
55452,0.0,1459.0791999999997,0.0,1401.2799999999997
55453,0.0,1469.8179999999998,0.0,1401.2799999999997
55454,0.0,1465.7035999999998,0.0,1401.2799999999997
55455,0.0,1465.7035999999998,0.0,1401.2799999999997
55456,0.0,1466.7322,0.0,1401.2799999999997
55457,0.0,1486.1525999999997,0.0,1401.2799999999997
55458,0.0,1476.4423999999997,0.0,1401.28
55459,0.0,1495.8627999999997,0.0,1401.28
55460,0.0,1493.3527999999994,0.0,1401.28
55461,0.0,1493.3527999999994,0.0,1401.28
55462,0.0,1481.5853999999995,0.0,1401.28
55463,0.0,1481.5853999999995,0.0,1401.28
55464,0.0,1463.1935999999994,0.0,1401.28
55465,0.0,1463.1935999999994,0.0,1401.28
55466,0.0,1455.5405999999994,0.0,1401.28
55467,0.0,1445.8303999999991,0.0,1401.28
55468,0.0,1424.3527999999992,0.0,1401.28
55469,0.0,1435.0915999999993,0.0,1401.28
55470,0.0,1435.0915999999993,0.0,1401.28
55471,0.0,1425.3813999999995,0.0,1401.28
55472,0.0,1389.0505999999991,0.0,1401.28
55473,0.0,1381.397599999999,0.0,1401.28
55474,0.0,1381.397599999999,0.0,1401.28
55475,0.0,1399.789399999999,0.0,1401.28
55476,0.0,1411.556799999999,0.0,1401.28
55477,0.0,1406.413799999999,0.0,1401.28
55478,0.0,1427.8913999999988,0.0,1401.28
55479,0.0,1416.123999999999,0.0,1401.28
55480,0.0,1408.4709999999989,0.0,1401.28
55481,0.0,1408.4709999999989,0.0,1401.28
55482,0.0,1397.7321999999988,0.0,1401.28
55483,0.0,1410.5281999999986,0.0,1401.28
55484,0.0,1395.2221999999986,0.0,1401.28
55485,0.0,1395.2221999999986,0.0,1401.28
55486,0.0,1375.8017999999986,0.0,1401.28
55487,0.0,1376.830399999999,0.0,1401.28
55488,0.0,1389.626399999999,0.0,1401.28
55489,0.0,1389.626399999999,0.0,1401.28
55490,0.0,1384.4833999999987,0.0,1401.28
55491,0.0,1403.9037999999987,0.0,1401.28
55492,0.0,1387.5691999999988,0.0,1401.2799999999997
55493,0.0,1377.8589999999988,0.0,1401.2799999999997
