time,taxis
37554,145
37555,146
37556,146
37557,146
37558,145
37559,145
37560,145
37561,145
37562,144
37563,145
37564,145
37565,144
37566,142
37567,142
37568,143
37569,143
37570,147
37571,146
37572,146
37573,147
37574,148
37575,147
37576,148
37577,148
37578,148
37579,150
37580,151
37581,148
37582,149
37583,152
37584,150
37585,149
37586,149
37587,149
37588,149
37589,152
37590,154
37591,153
37592,155
37593,154
37594,154
37595,155
37596,156
37597,158
37598,157
37599,158
37600,157
37601,156
37602,156
37603,156
37604,157
37605,156
37606,156
37607,155
37608,156
37609,154
37610,153
37611,152
37612,152
37613,152
37614,152
37615,152
37616,153
37617,153
37618,153
37619,153
37620,150
37621,147
37622,147
37623,147
37624,146
37625,146
37626,147
37627,150
37628,149
37629,150
37630,150
37631,151
37632,151
37633,151
37634,152
37635,151
37636,150
37637,151
37638,154
37639,152
37640,152
37641,152
37642,153
37643,151
37644,150
37645,148
37646,146
37647,146
37648,145
37649,145
37650,143
37651,142
37652,141
37653,141
37654,140
37655,143
37656,142
37657,142
37658,142
37659,141
37660,140
37661,140
37662,140
37663,139
37664,139
37665,138
37666,137
37667,136
37668,136
37669,138
37670,138
37671,138
37672,138
37673,139
37674,140
37675,140
37676,140
37677,139
37678,138
37679,138
37680,141
37681,140
37682,142
37683,142
37684,142
37685,143
37686,140
37687,140
37688,140
37689,142
37690,144
37691,145
37692,146
37693,146
37694,144
37695,145
37696,146
37697,146
37698,148
37699,145
37700,145
37701,142
37702,143
37703,143
37704,143
37705,142
37706,143
37707,145
37708,145
37709,145
37710,146
37711,144
37712,143
37713,143
37714,139
37715,138
37716,137
37717,138
37718,137
37719,138
37720,136
37721,136
37722,136
37723,136
37724,136
37725,137
37726,137
37727,136
37728,136
37729,136
37730,137
37731,135
37732,138
37733,138
37734,138
37735,137
37736,137
37737,136
37738,136
37739,136
37740,134
37741,133
37742,131
37743,131
37744,131
37745,131
37746,131
37747,131
37748,130
37749,130
37750,132
37751,132
37752,132
37753,133
37754,133
37755,132
37756,129
37757,129
37758,128
37759,128
37760,128
37761,128
37762,129
37763,128
37764,129
37765,127
37766,125
37767,125
37768,125
37769,126
37770,126
37771,125
37772,126
37773,128
37774,129
37775,129
37776,129
37777,128
37778,128
37779,128
37780,128
37781,127
37782,124
37783,123
37784,124
37785,122
37786,122
37787,122
37788,123
37789,119
37790,118
37791,120
37792,121
37793,120
37794,119
37795,118
37796,116
37797,117
37798,118
37799,119
37800,117
37801,117
37802,118
37803,118
37804,117
37805,114
37806,112
37807,114
37808,115
37809,115
37810,115
37811,113
37812,115
37813,115
37814,115
37815,113
37816,113
37817,112
37818,114
37819,114
37820,113
37821,114
37822,115
37823,113
37824,114
37825,115
37826,116
37827,117
37828,116
37829,117
37830,117
37831,120
37832,120
37833,119
37834,123
37835,123
37836,124
37837,123
37838,124
37839,124
37840,124
37841,124
37842,123
37843,124
37844,123
37845,121
37846,122
37847,121
37848,117
37849,118
37850,119
37851,119
37852,119
37853,122
37854,121
37855,124
37856,124
37857,124
37858,121
37859,122
37860,122
37861,121
37862,120
37863,121
37864,121
37865,121
37866,123
37867,124
37868,126
37869,127
37870,128
37871,128
37872,128
37873,128
37874,128
37875,129
37876,131
37877,131
37878,132
37879,133
37880,133
37881,135
37882,136
37883,137
37884,136
37885,136
37886,135
37887,140
37888,139
37889,139
37890,139
37891,138
37892,138
37893,141
37894,144
37895,145
37896,146
37897,146
37898,145
37899,145
37900,143
37901,142
37902,146
37903,146
37904,144
37905,146
37906,147
37907,148
37908,148
37909,147
37910,145
37911,144
37912,144
37913,143
37914,143
37915,145
37916,144
37917,144
37918,144
37919,142
37920,141
37921,141
37922,142
37923,142
37924,143
37925,143
37926,143
37927,142
37928,142
37929,143
37930,142
37931,143
37932,142
37933,143
37934,143
37935,144
37936,143
37937,143
37938,145
37939,143
37940,142
37941,145
37942,147
37943,146
37944,148
37945,148
37946,149
37947,147
37948,146
37949,144
37950,142
37951,142
37952,142
37953,144
37954,144
37955,145
37956,148
37957,148
37958,149
37959,146
37960,147
37961,147
37962,148
37963,149
37964,149
37965,150
37966,149
37967,150
37968,148
37969,149
37970,148
37971,150
37972,149
37973,149
37974,150
37975,148
37976,147
37977,147
37978,147
37979,146
37980,145
37981,146
37982,146
37983,146
37984,147
37985,145
37986,145
37987,145
37988,144
37989,145
37990,145
37991,146
37992,147
37993,147
37994,147
37995,146
37996,148
37997,147
37998,147
37999,147
38000,148
38001,149
38002,148
38003,147
38004,148
38005,147
38006,149
38007,149
38008,150
38009,149
38010,151
38011,152
38012,151
38013,150
38014,149
38015,149
38016,148
38017,148
38018,147
38019,148
38020,151
38021,151
38022,151
38023,151
38024,150
38025,151
38026,150
38027,151
38028,150
38029,150
38030,149
38031,150
38032,148
38033,149
38034,149
38035,154
38036,155
38037,155
38038,154
38039,155
38040,155
38041,155
38042,153
38043,152
38044,153
38045,153
38046,154
38047,152
38048,152
38049,153
38050,152
38051,152
38052,154
38053,156
38054,155
38055,154
38056,154
38057,153
38058,153
38059,155
38060,153
38061,152
38062,151
38063,150
38064,152
38065,152
38066,151
38067,152
38068,150
38069,150
38070,149
38071,147
38072,148
38073,147
38074,147
38075,145
38076,145
38077,147
38078,148
38079,149
38080,150
38081,151
38082,151
38083,149
38084,147
38085,147
38086,148
38087,148
38088,149
38089,150
38090,151
38091,153
38092,152
38093,155
38094,158
38095,159
38096,160
38097,162
38098,161
38099,162
38100,159
38101,159
38102,159
38103,159
38104,158
38105,157
38106,158
38107,158
38108,159
38109,159
38110,160
38111,159
38112,158
38113,157
38114,156
38115,157
38116,155
38117,156
38118,155
38119,150
38120,149
38121,153
38122,151
38123,153
38124,154
38125,153
38126,153
38127,153
38128,153
38129,153
38130,156
38131,155
38132,156
38133,156
38134,155
38135,156
38136,157
38137,158
38138,157
38139,158
38140,156
38141,156
38142,156
38143,156
38144,155
38145,155
38146,156
38147,156
38148,157
38149,159
38150,158
38151,159
38152,158
38153,155
38154,156
38155,157
38156,159
38157,158
38158,159
38159,158
38160,157
38161,158
38162,158
38163,157
38164,154
38165,155
38166,154
38167,153
38168,153
38169,153
38170,150
38171,151
38172,152
38173,152
38174,156
38175,156
38176,155
38177,156
38178,156
38179,157
38180,157
38181,160
38182,161
38183,160
38184,160
38185,159
38186,160
38187,160
38188,159
38189,159
38190,161
38191,159
38192,159
38193,157
38194,157
38195,155
38196,155
38197,156
38198,155
38199,154
38200,151
38201,150
38202,151
38203,150
38204,153
38205,152
38206,151
38207,153
38208,154
38209,152
38210,151
38211,151
38212,150
38213,151
38214,150
38215,154
38216,153
38217,154
38218,154
38219,155
38220,155
38221,156
38222,156
38223,154
38224,154
38225,154
38226,153
38227,153
38228,149
38229,150
38230,152
38231,153
38232,151
38233,151
38234,151
38235,153
38236,150
38237,149
38238,150
38239,149
38240,151
38241,151
38242,152
38243,152
38244,151
38245,151
38246,152
38247,151
38248,151
38249,150
38250,150
38251,150
38252,152
38253,150
38254,149
38255,149
38256,150
38257,151
38258,152
38259,151
38260,150
38261,148
38262,148
38263,148
38264,146
38265,146
38266,146
38267,146
38268,147
38269,148
38270,148
38271,144
38272,144
38273,144
38274,145
38275,146
38276,144
38277,144
38278,143
38279,143
38280,144
38281,145
38282,145
38283,145
38284,146
38285,144
38286,145
38287,146
38288,147
38289,146
38290,147
38291,147
38292,148
38293,145
38294,145
38295,146
38296,146
38297,147
38298,146
38299,145
38300,147
38301,150
38302,152
38303,149
38304,149
38305,148
38306,147
38307,146
38308,146
38309,147
38310,147
38311,149
38312,149
38313,150
38314,151
38315,151
38316,150
38317,150
38318,152
38319,154
38320,153
38321,153
38322,154
38323,154
38324,154
38325,155
38326,154
38327,155
38328,155
38329,155
38330,154
38331,153
38332,152
38333,151
38334,151
38335,151
38336,151
38337,154
38338,155
38339,158
38340,159
38341,160
38342,159
38343,160
38344,159
38345,158
38346,157
38347,155
38348,155
38349,154
38350,156
38351,156
38352,156
38353,155
38354,154
38355,154
38356,153
38357,154
38358,154
38359,153
38360,151
38361,151
38362,152
38363,151
38364,150
38365,150
38366,149
38367,147
38368,151
38369,151
38370,151
38371,150
38372,149
38373,150
38374,150
38375,150
38376,148
38377,148
38378,148
38379,147
38380,148
38381,147
38382,147
38383,147
38384,148
38385,149
38386,149
38387,147
38388,148
38389,150
38390,148
38391,147
38392,146
38393,146
38394,146
38395,147
38396,147
38397,147
38398,145
38399,144
38400,144
38401,144
38402,143
38403,146
38404,145
38405,142
38406,141
38407,138
38408,138
38409,135
38410,135
38411,135
38412,136
38413,137
38414,139
38415,139
38416,139
38417,137
38418,136
38419,136
38420,136
38421,135
38422,133
38423,133
38424,134
38425,134
38426,134
38427,134
38428,135
38429,135
38430,136
38431,133
38432,131
38433,127
38434,126
38435,123
38436,123
38437,124
38438,123
38439,123
38440,124
38441,125
38442,125
38443,125
38444,125
38445,124
38446,123
38447,124
38448,124
38449,127
38450,128
38451,131
38452,130
38453,128
38454,128
38455,128
38456,128
38457,128
38458,127
38459,128
38460,127
38461,125
38462,126
38463,126
38464,127
38465,125
38466,124
38467,125
38468,125
38469,125
38470,124
38471,124
38472,125
38473,125
38474,124
38475,125
38476,123
38477,125
38478,126
38479,126
38480,125
38481,127
38482,127
38483,127
38484,127
38485,126
38486,127
38487,131
38488,131
38489,133
38490,134
38491,133
38492,133
38493,135
38494,134
38495,135
38496,135
38497,134
38498,135
38499,137
38500,137
38501,140
38502,139
38503,140
38504,142
38505,143
38506,142
38507,142
38508,142
38509,142
38510,144
38511,145
38512,146
38513,146
38514,144
38515,145
38516,143
38517,144
38518,147
38519,150
38520,152
38521,152
38522,153
38523,155
38524,155
38525,156
38526,155
38527,151
38528,151
38529,148
38530,148
38531,147
38532,147
38533,148
38534,149
38535,148
38536,147
38537,146
38538,146
38539,148
38540,147
38541,146
38542,147
38543,147
38544,148
38545,149
38546,148
38547,148
38548,147
38549,147
38550,146
38551,146
38552,148
38553,145
38554,147
38555,147
38556,148
38557,149
38558,150
38559,151
38560,151
38561,151
38562,151
38563,151
38564,152
38565,152
38566,153
38567,148
38568,148
38569,148
38570,149
38571,149
38572,150
38573,152
38574,153
38575,151
38576,155
38577,157
38578,161
38579,162
38580,162
38581,161
38582,159
38583,160
38584,160
38585,160
38586,160
38587,160
38588,161
38589,162
38590,161
38591,160
38592,159
38593,159
38594,158
38595,158
38596,158
38597,159
38598,159
38599,159
38600,158
38601,158
38602,158
38603,161
38604,163
38605,163
38606,163
38607,162
38608,162
38609,160
38610,163
38611,164
38612,165
38613,164
38614,163
38615,163
38616,162
38617,159
38618,160
38619,159
38620,160
38621,159
38622,159
38623,157
38624,158
38625,158
38626,157
38627,157
38628,155
38629,155
38630,153
38631,155
38632,155
38633,155
38634,153
38635,152
38636,152
38637,152
38638,152
38639,152
38640,152
38641,152
38642,153
38643,155
38644,154
38645,154
38646,152
38647,152
38648,151
38649,152
38650,152
38651,151
38652,152
38653,153
38654,155
38655,153
38656,151
38657,152
38658,150
38659,149
38660,148
38661,147
38662,148
38663,150
38664,150
38665,151
38666,151
38667,151
38668,152
38669,153
38670,153
38671,154
38672,155
38673,155
38674,154
38675,153
38676,153
38677,151
38678,152
38679,153
38680,154
38681,154
38682,154
38683,154
38684,154
38685,154
38686,154
38687,153
38688,153
38689,151
38690,151
38691,150
38692,151
38693,153
38694,154
38695,155
38696,159
38697,159
38698,158
38699,159
38700,159
38701,159
38702,158
38703,158
38704,156
38705,156
38706,160
38707,160
38708,158
38709,157
38710,159
38711,159
38712,159
38713,159
38714,160
38715,161
38716,163
38717,163
38718,164
38719,162
38720,165
38721,162
38722,162
38723,162
38724,164
38725,163
38726,160
38727,160
38728,161
38729,162
38730,163
38731,163
38732,163
38733,162
38734,163
38735,165
38736,167
38737,165
38738,164
38739,166
38740,168
38741,170
38742,171
38743,171
38744,171
38745,172
38746,170
38747,170
38748,171
38749,171
38750,171
38751,173
38752,173
38753,172
38754,172
38755,170
38756,168
38757,168
38758,168
38759,165
38760,165
38761,165
38762,163
38763,165
38764,167
38765,166
38766,164
38767,165
38768,166
38769,167
38770,168
38771,168
38772,169
38773,170
38774,171
38775,173
38776,177
38777,179
38778,181
38779,181
38780,181
38781,180
38782,181
38783,183
38784,184
38785,185
38786,186
38787,188
38788,189
38789,187
38790,187
38791,187
38792,188
38793,188
38794,189
38795,189
38796,189
38797,187
38798,187
38799,187
38800,186
38801,184
38802,184
38803,185
38804,185
38805,184
38806,182
38807,181
38808,181
38809,179
38810,180
38811,181
38812,180
38813,181
38814,181
38815,181
38816,179
38817,177
38818,175
38819,174
38820,175
38821,179
38822,177
38823,174
38824,175
38825,177
38826,179
38827,180
38828,180
38829,178
38830,178
38831,180
38832,179
38833,178
38834,175
38835,175
38836,176
38837,176
38838,176
38839,176
38840,178
38841,177
38842,176
38843,175
38844,173
38845,175
38846,172
38847,170
38848,171
38849,171
38850,171
38851,173
38852,173
38853,171
38854,168
38855,168
38856,170
38857,169
38858,168
38859,168
38860,169
38861,168
38862,169
38863,171
38864,173
38865,173
38866,173
38867,175
38868,175
38869,177
38870,178
38871,178
38872,180
38873,182
38874,182
38875,180
38876,180
38877,180
38878,180
38879,176
38880,176
38881,177
38882,178
38883,181
38884,182
38885,186
38886,188
38887,188
38888,186
38889,187
38890,186
38891,186
38892,186
38893,186
38894,186
38895,185
38896,184
38897,183
38898,182
38899,181
38900,180
38901,178
38902,180
38903,181
38904,181
38905,182
38906,182
38907,182
38908,182
38909,182
38910,182
38911,182
38912,183
38913,183
38914,185
38915,184
38916,185
38917,186
38918,187
38919,188
38920,188
38921,190
38922,190
38923,190
38924,190
38925,189
38926,188
38927,189
38928,191
38929,190
38930,191
38931,191
38932,191
38933,189
38934,188
38935,189
38936,186
38937,187
38938,188
38939,190
38940,186
38941,187
38942,188
38943,189
38944,188
38945,189
38946,189
38947,186
38948,184
38949,184
38950,183
38951,180
38952,180
38953,176
38954,175
38955,173
38956,173
38957,172
38958,170
38959,170
38960,170
38961,170
38962,169
38963,169
38964,167
38965,166
38966,166
38967,167
38968,169
38969,171
38970,171
38971,171
38972,172
38973,171
38974,171
38975,170
38976,169
38977,170
38978,170
38979,172
38980,173
38981,174
38982,173
38983,172
38984,170
38985,169
38986,168
38987,167
38988,169
38989,171
38990,172
38991,172
38992,170
38993,170
38994,171
38995,170
38996,171
38997,168
38998,168
38999,167
39000,166
39001,165
39002,165
39003,164
39004,165
39005,160
39006,160
39007,159
39008,157
39009,157
39010,157
39011,156
39012,158
39013,157
39014,155
39015,155
39016,154
39017,154
39018,154
39019,153
39020,155
39021,153
39022,154
39023,155
39024,154
39025,154
39026,155
39027,156
39028,157
39029,157
39030,157
39031,157
39032,156
39033,155
39034,155
39035,155
39036,155
39037,159
39038,159
39039,156
39040,158
39041,157
39042,159
39043,158
39044,160
39045,159
39046,156
39047,160
39048,159
39049,161
39050,161
39051,162
39052,161
39053,163
39054,164
39055,164
39056,165
39057,165
39058,165
39059,164
39060,167
39061,165
39062,166
39063,164
39064,166
39065,166
39066,165
39067,164
39068,162
39069,162
39070,161
39071,162
39072,163
39073,163
39074,163
39075,163
39076,164
39077,165
39078,165
39079,162
39080,162
39081,162
39082,161
39083,160
39084,160
39085,159
39086,158
39087,157
39088,157
39089,156
39090,156
39091,155
39092,153
39093,152
39094,151
39095,150
39096,149
39097,150
39098,149
39099,150
39100,149
39101,150
39102,152
39103,151
39104,150
39105,150
39106,149
39107,149
39108,150
39109,152
39110,151
39111,151
39112,149
39113,151
39114,149
39115,149
39116,149
39117,147
39118,148
39119,147
39120,147
39121,147
39122,149
39123,149
39124,149
39125,149
39126,147
39127,147
39128,147
39129,147
39130,146
39131,146
39132,145
39133,144
39134,142
39135,142
39136,140
39137,139
39138,138
39139,138
39140,139
39141,138
39142,139
39143,138
39144,139
39145,138
39146,138
39147,137
39148,136
39149,137
39150,136
39151,137
39152,135
39153,139
39154,138
39155,141
39156,141
39157,139
39158,139
39159,137
39160,139
39161,138
39162,139
39163,140
39164,141
39165,141
39166,143
39167,143
39168,144
39169,145
39170,147
39171,147
39172,144
39173,143
39174,142
39175,144
39176,144
39177,145
39178,147
39179,147
39180,146
39181,146
39182,147
39183,149
39184,151
39185,152
39186,152
39187,153
39188,152
39189,152
39190,150
39191,149
39192,149
39193,148
39194,151
39195,151
39196,153
39197,152
39198,152
39199,152
39200,152
39201,151
39202,155
39203,153
39204,152
39205,151
39206,151
39207,152
39208,154
39209,154
39210,155
39211,156
39212,156
39213,155
39214,154
39215,153
39216,154
39217,153
39218,152
39219,152
39220,152
39221,150
39222,149
39223,149
39224,151
39225,150
39226,151
39227,153
39228,154
39229,155
39230,154
39231,154
39232,154
39233,154
39234,155
39235,154
39236,154
39237,152
39238,152
39239,152
39240,150
39241,150
39242,149
39243,148
39244,148
39245,150
39246,150
39247,152
39248,150
39249,151
39250,151
39251,151
39252,151
39253,152
39254,151
39255,151
39256,151
39257,150
39258,152
39259,153
39260,152
39261,150
39262,149
39263,151
39264,149
39265,148
39266,146
39267,146
39268,144
39269,145
39270,144
39271,144
39272,146
39273,147
39274,148
39275,148
39276,148
39277,149
39278,147
39279,146
39280,144
39281,143
39282,142
39283,141
39284,143
39285,143
39286,143
39287,142
39288,143
39289,141
39290,140
39291,140
39292,140
39293,140
39294,141
39295,140
39296,140
39297,138
39298,138
39299,138
39300,140
39301,139
39302,138
39303,137
39304,136
39305,135
39306,135
39307,136
39308,136
39309,138
39310,137
39311,136
39312,137
39313,138
39314,136
39315,136
39316,136
39317,135
39318,136
39319,137
39320,138
39321,136
39322,135
39323,134
39324,134
39325,134
39326,134
39327,134
39328,134
39329,135
39330,137
39331,137
39332,138
39333,139
39334,138
39335,138
39336,137
39337,138
39338,139
39339,140
39340,141
39341,141
39342,140
39343,140
39344,142
39345,140
39346,140
39347,139
39348,141
39349,141
39350,140
39351,141
39352,141
39353,142
39354,142
39355,141
39356,141
39357,143
39358,145
39359,145
39360,147
39361,147
39362,149
39363,150
39364,151
39365,152
39366,153
39367,154
39368,153
39369,154
39370,152
39371,153
39372,153
39373,153
39374,154
39375,152
39376,152
39377,153
39378,154
39379,153
39380,155
39381,157
39382,158
39383,159
39384,158
39385,159
39386,160
39387,161
39388,159
39389,160
39390,160
39391,159
39392,160
39393,160
39394,159
39395,157
39396,158
39397,160
39398,160
39399,157
39400,154
39401,156
39402,153
39403,155
39404,155
39405,157
39406,156
39407,155
39408,155
39409,156
39410,154
39411,153
39412,150
39413,149
39414,149
39415,151
39416,151
39417,150
39418,150
39419,150
39420,149
39421,150
39422,150
39423,153
39424,151
39425,149
39426,151
39427,151
39428,151
39429,150
39430,149
39431,145
39432,143
39433,141
39434,140
39435,141
39436,141
39437,140
39438,141
39439,141
39440,141
39441,142
39442,143
39443,143
39444,143
39445,143
39446,143
39447,142
39448,143
39449,143
39450,143
39451,144
39452,144
39453,145
39454,145
39455,146
39456,148
39457,149
39458,148
39459,151
39460,149
39461,148
39462,148
39463,149
39464,148
39465,149
39466,147
39467,147
39468,146
39469,147
39470,148
39471,148
39472,148
39473,148
39474,147
39475,148
39476,148
39477,146
39478,147
39479,145
39480,143
39481,143
39482,142
39483,142
39484,144
39485,144
39486,144
39487,144
39488,144
39489,142
39490,143
39491,142
39492,140
39493,141
39494,141
39495,140
39496,140
39497,141
39498,141
39499,140
39500,140
39501,141
39502,140
39503,140
39504,142
39505,142
39506,144
39507,143
39508,142
39509,141
39510,140
39511,140
39512,140
39513,140
39514,137
39515,137
39516,137
39517,136
39518,134
39519,134
39520,136
39521,136
39522,137
39523,139
39524,140
39525,142
39526,143
39527,142
39528,142
39529,143
39530,143
39531,143
39532,146
39533,145
39534,145
39535,143
39536,143
39537,144
39538,143
39539,143
39540,145
39541,145
39542,146
39543,145
39544,146
39545,145
39546,144
39547,144
39548,145
39549,145
39550,145
39551,144
39552,144
39553,145
39554,144
39555,142
39556,144
39557,145
39558,142
39559,143
39560,145
39561,145
39562,146
39563,146
39564,147
39565,148
39566,148
39567,148
39568,148
39569,149
39570,148
39571,146
39572,146
39573,146
39574,145
39575,144
39576,145
39577,145
39578,145
39579,147
39580,148
39581,147
39582,146
39583,148
39584,146
39585,146
39586,146
39587,146
39588,146
39589,144
39590,143
39591,144
39592,144
39593,144
39594,144
39595,144
39596,143
39597,144
39598,141
39599,142
39600,142
39601,142
39602,142
39603,142
39604,144
39605,144
39606,142
39607,141
39608,142
39609,141
39610,141
39611,141
39612,141
39613,143
39614,141
39615,142
39616,144
39617,146
39618,144
39619,144
39620,149
39621,149
39622,147
39623,145
39624,145
39625,142
39626,142
39627,144
39628,143
39629,142
39630,142
39631,143
39632,143
39633,145
39634,146
39635,145
39636,146
39637,145
39638,144
39639,144
39640,145
39641,144
39642,146
39643,147
39644,147
39645,146
39646,146
39647,150
39648,151
39649,153
39650,155
39651,156
39652,156
39653,155
39654,156
39655,154
39656,154
39657,155
39658,156
39659,155
39660,156
39661,157
39662,157
39663,157
39664,158
39665,158
39666,160
39667,161
39668,162
39669,161
39670,162
39671,163
39672,166
39673,167
39674,166
39675,168
39676,168
39677,169
39678,169
39679,169
39680,169
39681,169
39682,170
39683,171
39684,172
39685,173
39686,174
39687,171
39688,168
39689,167
39690,167
39691,169
39692,168
39693,168
39694,166
39695,163
39696,161
39697,162
39698,161
39699,163
39700,165
39701,164
39702,164
39703,163
39704,162
39705,162
39706,162
39707,158
39708,158
39709,158
39710,158
39711,157
39712,157
39713,157
39714,158
39715,158
39716,157
39717,156
39718,157
39719,157
39720,156
39721,155
39722,155
39723,154
39724,153
39725,153
39726,152
39727,153
39728,153
39729,152
39730,150
39731,151
39732,150
39733,146
39734,149
39735,151
39736,150
39737,150
39738,150
39739,149
39740,149
39741,146
39742,147
39743,147
39744,146
39745,146
39746,146
39747,146
39748,144
39749,145
39750,144
39751,145
39752,148
39753,148
39754,146
39755,147
39756,147
39757,145
39758,144
39759,145
39760,143
39761,139
39762,139
39763,141
39764,142
39765,142
39766,144
39767,144
39768,144
39769,142
39770,142
39771,143
39772,143
39773,142
39774,142
39775,142
39776,143
39777,143
39778,142
39779,143
39780,145
39781,145
39782,144
39783,144
39784,145
39785,148
39786,149
39787,149
39788,149
39789,149
39790,147
39791,149
39792,148
39793,148
39794,149
39795,149
39796,151
39797,155
39798,155
39799,153
39800,153
39801,154
39802,155
39803,154
39804,156
39805,156
39806,156
39807,156
39808,157
39809,156
39810,156
39811,156
39812,153
39813,152
39814,154
39815,153
39816,153
39817,153
39818,156
39819,154
39820,154
39821,154
39822,157
39823,154
39824,155
39825,153
39826,153
39827,154
39828,157
39829,156
39830,155
39831,154
39832,153
39833,154
39834,153
39835,153
39836,153
39837,153
39838,153
39839,153
39840,151
39841,153
39842,151
39843,151
39844,150
39845,153
39846,154
39847,154
39848,151
39849,149
39850,146
39851,146
39852,146
39853,146
39854,147
39855,147
39856,147
39857,147
39858,147
39859,148
39860,147
39861,147
39862,148
39863,146
39864,144
39865,142
39866,141
39867,141
39868,141
39869,140
39870,140
39871,141
39872,140
39873,139
39874,138
39875,135
39876,136
39877,138
39878,138
39879,138
39880,139
39881,136
39882,136
39883,136
39884,135
39885,132
39886,131
39887,132
39888,132
39889,132
39890,132
39891,131
39892,130
39893,133
39894,133
39895,133
39896,132
39897,131
39898,133
39899,132
39900,131
39901,131
39902,132
39903,132
39904,132
39905,132
39906,132
39907,132
39908,133
39909,133
39910,132
39911,133
39912,133
39913,131
39914,131
39915,129
39916,131
39917,131
39918,132
39919,134
39920,135
39921,137
39922,138
39923,138
39924,135
39925,137
39926,137
39927,134
39928,136
39929,136
39930,136
39931,136
39932,136
39933,135
39934,135
39935,133
39936,133
39937,133
39938,132
39939,132
39940,132
39941,131
39942,130
39943,130
39944,128
39945,129
39946,129
39947,130
39948,129
39949,126
39950,126
39951,126
39952,129
39953,132
39954,130
39955,131
39956,129
39957,129
39958,129
39959,128
39960,128
39961,127
39962,127
39963,126
39964,125
39965,125
39966,125
39967,122
39968,125
39969,127
39970,127
39971,129
39972,129
39973,129
39974,127
39975,130
39976,129
39977,128
39978,128
39979,129
39980,130
39981,131
39982,133
39983,133
39984,132
39985,132
39986,135
39987,135
39988,135
39989,135
39990,134
39991,134
39992,134
39993,133
39994,133
39995,134
39996,134
39997,128
39998,127
39999,128
40000,129
40001,131
40002,129
40003,130
40004,128
40005,128
40006,128
40007,128
40008,128
40009,127
40010,127
40011,127
40012,128
40013,130
40014,130
40015,130
40016,130
40017,130
40018,132
40019,132
40020,134
40021,134
40022,135
40023,135
40024,136
40025,135
40026,137
40027,138
40028,138
40029,137
40030,134
40031,134
40032,133
40033,131
40034,131
40035,131
40036,129
40037,129
40038,128
40039,127
40040,126
40041,126
40042,127
40043,127
40044,128
40045,127
40046,127
40047,127
40048,125
40049,124
40050,125
40051,125
40052,125
40053,126
40054,127
40055,126
40056,128
40057,130
40058,130
40059,129
40060,128
40061,126
40062,125
40063,127
40064,129
40065,131
40066,132
40067,133
40068,133
40069,134
40070,136
40071,135
40072,134
40073,136
40074,135
40075,136
40076,136
40077,135
40078,139
40079,139
40080,138
40081,140
40082,139
40083,137
40084,139
40085,138
40086,139
40087,139
40088,140
40089,136
40090,137
40091,137
40092,136
40093,137
40094,136
40095,138
40096,141
40097,140
40098,138
40099,139
40100,142
40101,142
40102,143
40103,143
40104,145
40105,146
40106,147
40107,148
40108,149
40109,151
40110,154
40111,156
40112,155
40113,154
40114,154
40115,155
40116,155
40117,156
40118,156
40119,155
40120,156
40121,158
40122,159
40123,159
40124,158
40125,158
40126,157
40127,154
40128,153
40129,153
40130,153
40131,153
40132,152
40133,152
40134,151
40135,152
40136,152
40137,155
40138,155
40139,154
40140,153
40141,148
40142,148
40143,148
40144,148
40145,150
40146,152
40147,152
40148,152
40149,150
40150,151
40151,152
40152,152
40153,150
40154,150
40155,151
40156,150
40157,151
40158,153
40159,154
40160,155
40161,155
40162,158
40163,159
40164,159
40165,159
40166,158
40167,158
40168,158
40169,158
40170,157
40171,159
40172,159
40173,158
40174,158
40175,158
40176,159
40177,157
40178,157
40179,155
40180,156
40181,157
40182,157
40183,159
40184,154
40185,154
40186,154
40187,153
40188,152
40189,151
40190,150
40191,150
40192,149
40193,150
40194,149
40195,148
40196,147
40197,148
40198,146
40199,147
40200,148
40201,146
40202,147
40203,145
40204,143
40205,144
40206,144
40207,143
40208,143
40209,142
40210,143
40211,147
40212,146
40213,146
40214,146
40215,146
40216,145
40217,147
40218,148
40219,145
40220,144
40221,145
40222,146
40223,146
40224,146
40225,147
40226,148
40227,148
40228,148
40229,148
40230,145
40231,145
40232,144
40233,142
40234,143
40235,144
40236,144
40237,144
40238,142
40239,143
40240,141
40241,140
40242,141
40243,139
40244,140
40245,139
40246,137
40247,137
40248,138
40249,138
40250,139
40251,140
40252,139
40253,139
40254,139
40255,140
40256,137
40257,135
40258,136
40259,134
40260,136
40261,136
40262,137
40263,136
40264,136
40265,137
40266,137
40267,140
40268,141
40269,142
40270,142
40271,143
40272,142
40273,142
40274,142
40275,140
40276,141
40277,141
40278,140
40279,139
40280,141
40281,141
40282,142
40283,143
40284,142
40285,143
40286,144
40287,144
40288,144
40289,145
40290,146
40291,147
40292,147
40293,147
40294,147
40295,146
40296,144
40297,144
40298,141
40299,141
40300,142
40301,142
40302,141
40303,141
40304,140
40305,140
40306,140
40307,139
40308,139
40309,138
40310,138
40311,139
40312,141
40313,144
40314,143
40315,142
40316,142
40317,139
40318,139
40319,138
40320,139
40321,137
40322,137
40323,138
40324,138
40325,140
40326,139
40327,139
40328,140
40329,140
40330,137
40331,137
40332,137
40333,137
40334,134
40335,135
40336,132
40337,133
40338,132
40339,131
40340,131
40341,132
40342,133
40343,136
40344,137
40345,136
40346,135
40347,135
40348,136
40349,136
40350,135
40351,133
